algeria|algiers|mobile|DJEZZY|2514|2023-10-01|4.24|29.09|13.07|9.87|43.44
algeria|algiers|mobile|Mobilis|2513|2023-10-01|9.43|44.91|23.07|10.68|37.91
algeria|algiers|mobile|Ooredoo|3881|2023-10-01|11.64|54.84|27.35|13.56|37.36
algeria|annaba|mobile|DJEZZY|2514|2023-10-01|3.45|28.19|11.05|8.86|52.99
algeria|annaba|mobile|Mobilis|2513|2023-10-01|4.48|29.26|13.08|11.81|54.94
algeria|annaba|mobile|Ooredoo|3881|2023-10-01|12.53|63.89|32.26|14.32|53.11
algeria|ain-defla|mobile|DJEZZY|2514|2023-10-01|3.19|20.03|8.56|7.17|45.72
algeria|ain-defla|mobile|Mobilis|2513|2023-10-01|5.21|30.45|17.08|9.3|39.93
algeria|ain-defla|mobile|Ooredoo|3881|2023-10-01|23.26|74.57|43.72|14.66|41.0
algeria|batna|mobile|DJEZZY|2514|2023-10-01|3.98|29.26|12.63|7.89|51.83
algeria|batna|mobile|Mobilis|2513|2023-10-01|4.62|31.9|14.57|12.27|58.25
algeria|batna|mobile|Ooredoo|3881|2023-10-01|19.49|75.24|39.98|16.88|52.01
algeria|biskra|mobile|DJEZZY|2514|2023-10-01|3.63|28.71|11.74|8.03|56.4
algeria|biskra|mobile|Mobilis|2513|2023-10-01|3.22|28.63|13.39|8.34|66.64
algeria|biskra|mobile|Ooredoo|3881|2023-10-01|24.57|78.79|47.0|20.73|53.31
algeria|blida|mobile|DJEZZY|2514|2023-10-01|2.75|23.91|9.36|8.2|42.52
algeria|blida|mobile|Mobilis|2513|2023-10-01|15.16|66.99|30.84|10.78|35.71
algeria|blida|mobile|Ooredoo|3881|2023-10-01|10.15|52.69|25.63|10.59|36.18
algeria|bordj-bou-arreridj|mobile|DJEZZY|2514|2023-10-01|3.27|28.86|11.23|8.29|50.75
algeria|bordj-bou-arreridj|mobile|Mobilis|2513|2023-10-01|4.49|28.24|13.35|8.56|56.68
algeria|bordj-bou-arreridj|mobile|Ooredoo|3881|2023-10-01|17.73|72.14|37.73|16.37|48.35
algeria|bouira|mobile|DJEZZY|2514|2023-10-01|2.67|27.71|9.21|8.58|49.85
algeria|bouira|mobile|Mobilis|2513|2023-10-01|2.82|22.28|9.27|6.67|54.65
algeria|bouira|mobile|Ooredoo|3881|2023-10-01|15.91|73.16|36.05|15.37|38.63
algeria|boumerdes|mobile|DJEZZY|2514|2023-10-01|3.41|22.86|9.74|8.05|44.06
algeria|boumerdes|mobile|Mobilis|2513|2023-10-01|11.44|52.54|27.58|9.43|37.23
algeria|boumerdes|mobile|Ooredoo|3881|2023-10-01|7.74|45.89|20.49|9.7|40.06
algeria|bejaia|mobile|DJEZZY|2514|2023-10-01|2.7|21.9|8.74|7.25|51.81
algeria|bejaia|mobile|Mobilis|2513|2023-10-01|4.22|27.71|10.89|7.88|59.84
algeria|bejaia|mobile|Ooredoo|3881|2023-10-01|10.02|52.97|25.47|12.83|52.5
algeria|chlef|mobile|DJEZZY|2514|2023-10-01|2.4|21.75|10.26|9.51|45.72
algeria|chlef|mobile|Mobilis|2513|2023-10-01|4.34|35.6|16.32|8.5|41.42
algeria|chlef|mobile|Ooredoo|3881|2023-10-01|24.56|85.43|50.5|18.17|43.93
algeria|constantine|mobile|DJEZZY|2514|2023-10-01|3.54|25.72|10.83|8.82|48.66
algeria|constantine|mobile|Mobilis|2513|2023-10-01|4.12|29.87|12.92|9.73|56.95
algeria|constantine|mobile|Ooredoo|3881|2023-10-01|11.28|58.09|27.84|16.46|45.28
algeria|djelfa|mobile|DJEZZY|2514|2023-10-01|6.41|32.63|13.64|9.15|52.18
algeria|djelfa|mobile|Mobilis|2513|2023-10-01|3.4|29.84|13.58|9.86|56.11
algeria|djelfa|mobile|Ooredoo|3881|2023-10-01|26.77|81.34|52.8|18.41|45.99
algeria|el-oued|mobile|DJEZZY|2514|2023-10-01|3.59|18.19|10.37|8.86|61.39
algeria|el-oued|mobile|Mobilis|2513|2023-10-01|1.85|20.17|6.42|10.45|69.13
algeria|el-oued|mobile|Ooredoo|3881|2023-10-01|23.54|86.41|53.09|19.25|59.99
