bahrain|capital-governorate|mobile|Batelco|2338|2023-10-01|37.01|418.45|126.68|16.08|30.46
bahrain|capital-governorate|mobile|Zain|2342|2023-10-01|28.75|240.85|85.94|19.34|32.28
bahrain|capital-governorate|mobile|stc|2341|2023-10-01|34.21|369.9|114.81|19.61|29.48
bahrain|muharraq-governorate|mobile|Batelco|2338|2023-10-01|44.58|400.2|134.35|16.34|31.12
bahrain|muharraq-governorate|mobile|Zain|2342|2023-10-01|30.99|242.36|92.91|18.02|32.76
bahrain|muharraq-governorate|mobile|stc|2341|2023-10-01|46.9|438.91|163.68|19.82|28.59
bahrain|northern-governorate|mobile|Batelco|2338|2023-10-01|50.05|498.73|182.28|16.31|30.36
bahrain|northern-governorate|mobile|Zain|2342|2023-10-01|31.96|214.57|88.94|18.5|33.12
bahrain|northern-governorate|mobile|stc|2341|2023-10-01|49.84|473.02|152.06|19.44|28.16
bahrain|southern-governorate|mobile|Batelco|2338|2023-10-01|33.69|376.91|120.84|15.53|31.19
bahrain|southern-governorate|mobile|Zain|2342|2023-10-01|17.84|179.3|62.77|14.05|33.63
bahrain|southern-governorate|mobile|stc|2341|2023-10-01|30.09|375.75|115.42|18.2|30.03
bahrain|manama|mobile|Batelco|2338|2023-10-01|33.58|387.85|111.39|15.72|30.5
bahrain|manama|mobile|Zain|2342|2023-10-01|26.31|226.26|81.08|19.08|32.25
bahrain|manama|mobile|stc|2341|2023-10-01|31.99|348.92|108.32|19.43|29.6
bahrain|hidd|mobile|Batelco|2338|2023-10-01|33.05|385.38|138.21|17.89|30.82
bahrain|hidd|mobile|Zain|2342|2023-10-01|26.19|244.93|88.67|17.77|33.41
bahrain|hidd|mobile|stc|2341|2023-10-01|36.46|420.98|139.51|21.84|29.41
bahrain|muharraq|mobile|Batelco|2338|2023-10-01|31.87|332.94|98.45|12.04|31.91
bahrain|muharraq|mobile|Zain|2342|2023-10-01|31.58|228.93|91.48|17.36|32.88
bahrain|muharraq|mobile|stc|2341|2023-10-01|37.55|439.63|134.48|20.65|27.6
bahrain|madinat-hamad|mobile|Batelco|2338|2023-10-01|57.2|475.11|189.13|17.85|30.29
bahrain|madinat-hamad|mobile|Zain|2342|2023-10-01|30.56|233.05|90.66|18.31|32.87
bahrain|madinat-hamad|mobile|stc|2341|2023-10-01|45.82|488.0|153.75|19.19|28.76
bahrain|riffa|mobile|Batelco|2338|2023-10-01|36.35|459.83|156.75|17.43|30.68
bahrain|riffa|mobile|Zain|2342|2023-10-01|26.35|242.73|78.69|16.17|32.47
bahrain|riffa|mobile|stc|2341|2023-10-01|35.65|422.44|146.76|19.62|28.72
bangladesh|barisal-division|mobile|Airtel|3843|2023-10-01|11.51|32.16|21.28|10.18|44.65
bangladesh|barisal-division|mobile|Banglalink|2330|2023-10-01|15.2|37.75|25.96|10.48|38.52
bangladesh|barisal-division|mobile|Grameenphone|2329|2023-10-01|7.25|28.24|15.4|9.05|43.41
bangladesh|barisal-division|mobile|Robi|2328|2023-10-01|9.26|36.4|17.99|9.51|45.31
bangladesh|chittagong-division|mobile|Airtel|3843|2023-10-01|10.44|40.68|22.16|11.52|46.73
bangladesh|chittagong-division|mobile|Banglalink|2330|2023-10-01|17.55|50.25|30.28|9.4|33.84
bangladesh|chittagong-division|mobile|Grameenphone|2329|2023-10-01|14.11|50.27|26.82|10.83|40.87
bangladesh|chittagong-division|mobile|Robi|2328|2023-10-01|11.07|42.25|23.52|12.17|45.84
bangladesh|chittagong-division|mobile|Teletalk|3845|2023-10-01|2.46|8.05|5.11|1.9|49.6
bangladesh|dhaka-division|mobile|Airtel|3843|2023-10-01|10.84|47.14|23.42|12.48|37.13
bangladesh|dhaka-division|mobile|Banglalink|2330|2023-10-01|15.09|45.97|26.56|9.14|28.34
bangladesh|dhaka-division|mobile|Grameenphone|2329|2023-10-01|12.96|46.22|24.62|12.82|32.43
bangladesh|dhaka-division|mobile|Robi|2328|2023-10-01|12.24|47.73|26.6|12.79|36.43
bangladesh|dhaka-division|mobile|Teletalk|3845|2023-10-01|3.52|10.87|6.56|2.52|45.03
bangladesh|khulna-division|mobile|Airtel|3843|2023-10-01|16.85|50.55|29.42|14.15|46.71
bangladesh|khulna-division|mobile|Banglalink|2330|2023-10-01|15.66|37.96|24.46|8.66|43.02
bangladesh|khulna-division|mobile|Grameenphone|2329|2023-10-01|9.94|31.59|18.51|10.48|47.22
bangladesh|khulna-division|mobile|Robi|2328|2023-10-01|14.08|44.55|27.19|14.6|46.94
bangladesh|khulna-division|mobile|Teletalk|3845|2023-10-01|3.8|9.81|6.66|3.16|74.76
bangladesh|rajshahi-division|mobile|Airtel|3843|2023-10-01|11.63|44.49|23.32|14.54|43.72
bangladesh|rajshahi-division|mobile|Banglalink|2330|2023-10-01|15.76|42.36|25.53|10.58|39.0
bangladesh|rajshahi-division|mobile|Grameenphone|2329|2023-10-01|8.4|28.76|16.13|9.0|49.98
bangladesh|rajshahi-division|mobile|Robi|2328|2023-10-01|12.22|41.74|26.23|13.89|44.11
bangladesh|rajshahi-division|mobile|Teletalk|3845|2023-10-01|3.49|10.06|6.2|2.4|73.45
bangladesh|rangpur-division|mobile|Airtel|3843|2023-10-01|14.37|37.44|23.5|11.37|83.55
bangladesh|rangpur-division|mobile|Banglalink|2330|2023-10-01|10.51|31.41|20.4|9.36|66.0
bangladesh|rangpur-division|mobile|Grameenphone|2329|2023-10-01|7.82|29.64|16.43|9.0|96.18
bangladesh|rangpur-division|mobile|Robi|2328|2023-10-01|10.29|33.89|19.91|11.45|78.1
bangladesh|rangpur-division|mobile|Teletalk|3845|2023-10-01|1.58|5.69|3.95|1.39|115.22
bangladesh|sylhet-division|mobile|Airtel|3843|2023-10-01|9.7|36.44|20.03|13.02|45.29
bangladesh|sylhet-division|mobile|Banglalink|2330|2023-10-01|15.55|42.25|25.96|10.76|39.61
bangladesh|sylhet-division|mobile|Grameenphone|2329|2023-10-01|11.86|41.71|23.06|9.8|46.39
bangladesh|sylhet-division|mobile|Robi|2328|2023-10-01|11.51|50.73|25.1|17.52|47.77
bangladesh|chittagong|mobile|Airtel|3843|2023-10-01|10.75|40.29|21.91|13.0|46.3
bangladesh|chittagong|mobile|Banglalink|2330|2023-10-01|18.51|47.84|29.29|11.42|33.39
bangladesh|chittagong|mobile|Grameenphone|2329|2023-10-01|17.09|62.02|33.59|15.87|41.18
bangladesh|chittagong|mobile|Robi|2328|2023-10-01|10.51|42.49|23.41|13.92|45.61
bangladesh|chittagong|mobile|Teletalk|3845|2023-10-01|2.59|7.84|4.46|1.99|47.46
bangladesh|dhaka|mobile|Airtel|3843|2023-10-01|11.36|50.22|26.31|12.73|36.03
bangladesh|dhaka|mobile|Banglalink|2330|2023-10-01|15.27|48.58|27.56|9.16|27.73
bangladesh|dhaka|mobile|Grameenphone|2329|2023-10-01|14.56|51.91|27.84|14.47|30.68
bangladesh|dhaka|mobile|Robi|2328|2023-10-01|13.94|52.15|29.09|13.38|35.4
bangladesh|dhaka|mobile|Teletalk|3845|2023-10-01|3.46|10.61|6.43|2.49|43.94
bangladesh|khulna|mobile|Airtel|3843|2023-10-01|15.18|57.94|24.31|18.61|44.96
bangladesh|khulna|mobile|Banglalink|2330|2023-10-01|13.41|38.23|22.18|9.49|42.84
bangladesh|khulna|mobile|Grameenphone|2329|2023-10-01|12.84|39.04|22.47|16.55|45.61
bangladesh|khulna|mobile|Robi|2328|2023-10-01|16.86|39.19|29.88|20.14|47.8
belarus|brest-region|mobile|A1|2403|2023-10-01|6.19|28.9|13.1|5.55|61.13
belarus|brest-region|mobile|MTS|2404|2023-10-01|3.18|25.11|9.06|6.53|57.86
belarus|brest-region|mobile|life|3313|2023-10-01|3.99|16.75|8.54|8.1|73.67
belarus|grodno-region|mobile|A1|2403|2023-10-01|4.72|27.95|12.04|3.98|59.68
belarus|grodno-region|mobile|MTS|2404|2023-10-01|3.4|23.11|9.16|5.83|60.27
belarus|grodno-region|mobile|life|3313|2023-10-01|3.57|21.14|8.67|7.9|67.87
belarus|homiel-province|mobile|A1|2403|2023-10-01|3.59|23.37|9.92|4.46|52.82
belarus|homiel-province|mobile|MTS|2404|2023-10-01|3.64|21.68|9.13|7.57|51.57
belarus|homiel-province|mobile|life|3313|2023-10-01|2.93|15.75|7.58|7.71|57.86
belarus|minsk-region|mobile|A1|2403|2023-10-01|4.31|22.76|9.97|3.49|42.66
belarus|minsk-region|mobile|MTS|2404|2023-10-01|3.27|26.9|9.39|4.42|43.91
belarus|minsk-region|mobile|life|3313|2023-10-01|3.58|22.18|9.64|8.15|44.21
belarus|mogilev-province|mobile|A1|2403|2023-10-01|4.19|24.33|10.39|4.72|44.16
belarus|mogilev-province|mobile|MTS|2404|2023-10-01|3.85|23.76|9.51|6.54|42.54
belarus|mogilev-province|mobile|life|3313|2023-10-01|3.55|20.02|8.47|8.14|47.7
belarus|vitebsk-region|mobile|A1|2403|2023-10-01|7.81|43.08|18.35|6.95|45.41
belarus|vitebsk-region|mobile|MTS|2404|2023-10-01|3.77|37.36|12.03|7.23|48.57
belarus|vitebsk-region|mobile|life|3313|2023-10-01|3.39|20.45|9.24|12.57|47.66
belarus|baranovichi|mobile|A1|2403|2023-10-01|8.2|35.95|16.84|8.14|41.88
belarus|baranovichi|mobile|MTS|2404|2023-10-01|2.41|19.49|7.35|4.7|46.48
belarus|baranovichi|mobile|life|3313|2023-10-01|3.97|17.41|9.11|8.43|58.42
belarus|brest|mobile|A1|2403|2023-10-01|9.25|43.27|20.3|8.79|60.66
belarus|brest|mobile|MTS|2404|2023-10-01|3.63|33.92|11.37|9.49|59.56
belarus|brest|mobile|life|3313|2023-10-01|3.66|16.52|8.1|8.48|75.84
belarus|grodno|mobile|A1|2403|2023-10-01|8.94|46.76|20.87|7.62|47.84
belarus|grodno|mobile|MTS|2404|2023-10-01|3.69|28.68|11.17|7.46|54.23
belarus|grodno|mobile|life|3313|2023-10-01|3.62|20.99|8.68|8.1|63.15
belarus|gomel|mobile|A1|2403|2023-10-01|3.66|24.42|10.13|4.82|51.39
belarus|gomel|mobile|MTS|2404|2023-10-01|4.29|25.15|10.38|10.25|46.44
belarus|gomel|mobile|life|3313|2023-10-01|2.62|15.28|7.01|8.22|56.98
belarus|babruysk|mobile|A1|2403|2023-10-01|4.23|25.99|9.59|5.16|44.63
belarus|babruysk|mobile|MTS|2404|2023-10-01|3.58|22.75|9.91|6.19|41.42
belarus|babruysk|mobile|life|3313|2023-10-01|3.22|23.56|9.33|9.85|45.27
belarus|mogilev|mobile|A1|2403|2023-10-01|4.69|34.41|12.71|6.72|41.29
belarus|mogilev|mobile|MTS|2404|2023-10-01|3.85|27.38|10.43|7.05|41.78
belarus|mogilev|mobile|life|3313|2023-10-01|3.32|22.17|8.46|8.91|48.29
belarus|navapolatsk|mobile|A1|2403|2023-10-01|5.31|35.25|13.58|8.1|44.35
belarus|navapolatsk|mobile|MTS|2404|2023-10-01|3.03|30.75|8.73|5.73|48.21
belarus|viciebsk|mobile|A1|2403|2023-10-01|12.17|60.78|25.56|9.47|40.77
belarus|viciebsk|mobile|MTS|2404|2023-10-01|5.79|48.33|17.54|11.36|45.26
belarus|viciebsk|mobile|life|3313|2023-10-01|3.59|22.15|9.3|16.79|47.07
belgium|brussels|mobile|Orange|2332|2023-10-01|21.76|136.29|62.03|13.05|36.81
belgium|brussels|mobile|Proximus|2333|2023-10-01|33.09|156.15|80.66|14.2|36.38
belgium|brussels|mobile|Telenet/BASE|3848|2023-10-01|19.12|119.79|53.07|10.73|44.23
belgium|flanders|mobile|Orange|2332|2023-10-01|28.56|201.78|76.58|13.42|37.43
belgium|flanders|mobile|Proximus|2333|2023-10-01|40.3|237.28|105.38|14.16|36.57
belgium|flanders|mobile|Telenet/BASE|3848|2023-10-01|24.5|143.43|66.06|10.59|42.77
belgium|walloon-region|mobile|Orange|2332|2023-10-01|15.26|99.66|44.42|11.3|38.47
belgium|walloon-region|mobile|Proximus|2333|2023-10-01|34.35|149.01|83.05|12.77|36.76
belgium|walloon-region|mobile|Telenet/BASE|3848|2023-10-01|16.92|87.95|40.12|9.45|48.0
belgium|walloon-region|mobile|VOO|4257|2023-10-01|10.12|60.52|26.03|8.08|46.35
belgium|anderlecht|mobile|Orange|2332|2023-10-01|15.13|91.36|45.55|9.63|35.84
belgium|anderlecht|mobile|Proximus|2333|2023-10-01|24.37|129.77|65.44|12.76|34.59
belgium|anderlecht|mobile|Telenet/BASE|3848|2023-10-01|12.72|84.07|41.0|8.71|46.22
belgium|brussels|mobile|Orange|2332|2023-10-01|21.16|135.77|59.87|12.25|37.74
belgium|brussels|mobile|Proximus|2333|2023-10-01|32.21|158.66|79.2|12.88|37.27
belgium|brussels|mobile|Telenet/BASE|3848|2023-10-01|19.24|127.3|55.85|10.91|43.95
belgium|ixelles|mobile|Orange|2332|2023-10-01|31.96|160.07|87.3|17.28|33.03
belgium|ixelles|mobile|Proximus|2333|2023-10-01|43.86|167.27|95.39|16.59|33.98
belgium|ixelles|mobile|Telenet/BASE|3848|2023-10-01|11.08|91.62|34.04|9.1|44.8
belgium|ixelles|mobile|VOO|4257|2023-10-01|18.24|110.39|41.39|11.59|46.5
belgium|saint-gilles|mobile|Orange|2332|2023-10-01|22.97|144.61|58.09|13.04|37.38
belgium|saint-gilles|mobile|Proximus|2333|2023-10-01|35.43|164.15|83.16|14.15|36.37
belgium|saint-gilles|mobile|Telenet/BASE|3848|2023-10-01|10.17|81.62|40.26|10.15|86.47
belgium|schaerbeek|mobile|Orange|2332|2023-10-01|18.59|152.64|59.55|16.14|35.41
belgium|schaerbeek|mobile|Proximus|2333|2023-10-01|33.64|196.43|84.36|14.76|34.91
belgium|schaerbeek|mobile|Telenet/BASE|3848|2023-10-01|19.24|114.31|46.75|12.33|44.66
belgium|sint-jans-molenbeek|mobile|Orange|2332|2023-10-01|21.62|129.76|61.09|12.0|37.48
belgium|sint-jans-molenbeek|mobile|Proximus|2333|2023-10-01|27.77|161.71|75.86|12.8|36.42
belgium|sint-jans-molenbeek|mobile|Telenet/BASE|3848|2023-10-01|13.46|119.46|42.78|9.64|45.79
belgium|antwerp|mobile|Orange|2332|2023-10-01|71.21|382.24|185.49|19.2|35.48
belgium|antwerp|mobile|Proximus|2333|2023-10-01|92.88|442.09|188.65|23.08|35.61
belgium|antwerp|mobile|Telenet/BASE|3848|2023-10-01|26.33|142.78|62.4|13.29|41.82
belgium|ghent|mobile|Orange|2332|2023-10-01|93.97|428.62|253.85|20.43|36.78
belgium|ghent|mobile|Proximus|2333|2023-10-01|90.06|502.61|236.95|22.22|36.19
belgium|ghent|mobile|Telenet/BASE|3848|2023-10-01|31.97|164.03|83.21|13.65|38.74
bolivia|chuquisaca-department|mobile|Entel|2353|2023-10-01|2.63|23.69|8.64|8.42|45.91
bolivia|chuquisaca-department|mobile|Tigo|2355|2023-10-01|8.41|30.04|14.94|10.26|88.08
bolivia|chuquisaca-department|mobile|VIVA|2354|2023-10-01|4.45|28.04|10.53|10.75|40.58
bolivia|cochabamba-department|mobile|Entel|2353|2023-10-01|4.37|31.32|12.68|10.61|64.7
bolivia|cochabamba-department|mobile|Tigo|2355|2023-10-01|3.83|24.59|10.93|8.26|45.52
bolivia|cochabamba-department|mobile|VIVA|2354|2023-10-01|2.86|12.7|7.13|9.88|41.24
bolivia|la-paz-department|mobile|Entel|2353|2023-10-01|2.24|22.05|8.61|7.43|38.97
bolivia|la-paz-department|mobile|Tigo|2355|2023-10-01|4.23|24.69|10.81|12.24|42.3
bolivia|la-paz-department|mobile|VIVA|2354|2023-10-01|4.18|14.93|8.71|10.33|39.72
bolivia|oruro-department|mobile|Entel|2353|2023-10-01|5.54|31.78|14.75|8.18|48.88
bolivia|oruro-department|mobile|Tigo|2355|2023-10-01|3.85|26.07|12.45|9.12|45.34
bolivia|oruro-department|mobile|VIVA|2354|2023-10-01|4.59|16.5|9.04|14.19|41.26
bolivia|potosi-department|mobile|Entel|2353|2023-10-01|4.81|27.08|11.58|9.43|66.08
bolivia|potosi-department|mobile|Tigo|2355|2023-10-01|4.49|27.84|11.72|9.07|51.69
bolivia|potosi-department|mobile|VIVA|2354|2023-10-01|3.91|14.36|8.4|8.86|55.33
bolivia|santa-cruz|mobile|Entel|2353|2023-10-01|3.57|25.15|9.98|9.52|70.17
bolivia|santa-cruz|mobile|Tigo|2355|2023-10-01|5.09|27.2|12.67|8.74|97.1
bolivia|santa-cruz|mobile|VIVA|2354|2023-10-01|4.18|15.26|8.77|9.09|51.89
bolivia|tarija-department|mobile|Entel|2353|2023-10-01|6.56|39.38|18.65|8.16|106.01
bolivia|tarija-department|mobile|Tigo|2355|2023-10-01|5.8|29.72|14.14|10.97|102.33
bolivia|tarija-department|mobile|VIVA|2354|2023-10-01|7.6|23.11|9.63|15.29|86.74
bolivia|sucre|mobile|Entel|2353|2023-10-01|2.27|22.67|8.23|8.42|43.86
bolivia|sucre|mobile|Tigo|2355|2023-10-01|8.39|27.2|14.94|10.61|88.46
bolivia|sucre|mobile|VIVA|2354|2023-10-01|4.64|27.13|10.87|9.63|40.25
bolivia|cochabamba|mobile|Entel|2353|2023-10-01|4.45|31.53|13.25|11.87|64.52
bolivia|cochabamba|mobile|Tigo|2355|2023-10-01|3.68|25.72|10.95|8.45|45.0
bolivia|cochabamba|mobile|VIVA|2354|2023-10-01|2.88|13.14|7.33|10.45|41.04
bolivia|el-alto|mobile|Entel|2353|2023-10-01|1.39|17.61|5.75|7.09|37.58
bolivia|el-alto|mobile|Tigo|2355|2023-10-01|3.5|25.33|10.79|13.03|40.44
bolivia|el-alto|mobile|VIVA|2354|2023-10-01|3.5|12.97|7.82|12.17|38.84
bolivia|la-paz|mobile|Entel|2353|2023-10-01|2.48|23.4|9.24|7.48|38.61
bolivia|la-paz|mobile|Tigo|2355|2023-10-01|4.08|24.11|10.37|12.19|42.21
bolivia|la-paz|mobile|VIVA|2354|2023-10-01|4.41|16.25|9.1|9.71|39.09
bolivia|oruro|mobile|Entel|2353|2023-10-01|5.61|30.5|14.77|9.43|46.1
bolivia|oruro|mobile|Tigo|2355|2023-10-01|3.85|23.94|10.87|9.43|44.87
bolivia|oruro|mobile|VIVA|2354|2023-10-01|4.05|11.53|8.53|9.36|44.01
bolivia|santa-cruz-de-la-sierra|mobile|Entel|2353|2023-10-01|3.69|25.6|10.16|9.7|69.59
bolivia|santa-cruz-de-la-sierra|mobile|Tigo|2355|2023-10-01|5.18|27.36|12.76|8.89|97.0
bolivia|santa-cruz-de-la-sierra|mobile|VIVA|2354|2023-10-01|4.15|15.82|8.76|9.14|51.24
bosnia-and-herzegovina|federation-of-bosnia-and-herzegovina|mobile|BH Telecom|2324|2023-10-01|7.3|35.73|17.46|11.27|43.36
bosnia-and-herzegovina|federation-of-bosnia-and-herzegovina|mobile|HT Eronet|2323|2023-10-01|14.67|57.08|31.41|14.68|44.49
bosnia-and-herzegovina|federation-of-bosnia-and-herzegovina|mobile|m|2325|2023-10-01|12.95|46.16|25.1|10.09|38.31
bosnia-and-herzegovina|republika-srpska|mobile|BH Telecom|2324|2023-10-01|8.43|30.34|16.16|9.08|45.41
bosnia-and-herzegovina|republika-srpska|mobile|HT Eronet|2323|2023-10-01|12.59|54.46|29.58|13.7|47.36
bosnia-and-herzegovina|republika-srpska|mobile|m|2325|2023-10-01|12.44|58.68|28.61|12.69|37.23
bosnia-and-herzegovina|sarajevo|mobile|BH Telecom|2324|2023-10-01|6.74|32.61|16.16|11.7|41.36
bosnia-and-herzegovina|sarajevo|mobile|HT Eronet|2323|2023-10-01|16.34|52.4|34.38|16.04|44.86
