cameroon|littoral|mobile|MTN|2456|2023-10-01|9.9|38.54|21.95|12.23|263.37
cameroon|littoral|mobile|Orange|2457|2023-10-01|6.47|29.69|15.79|4.45|250.55
cameroon|littoral|mobile|blue|4235|2023-10-01|0.51|17.78|5.07|5.99|184.99
cameroon|douala|mobile|MTN|2456|2023-10-01|9.57|39.58|21.9|12.44|263.41
cameroon|douala|mobile|Orange|2457|2023-10-01|6.19|28.26|14.41|4.35|249.14
cameroon|douala|mobile|blue|4235|2023-10-01|0.51|17.83|4.97|5.89|185.46
canada|alberta|mobile|Bell|2410|2023-10-01|38.22|229.31|106.2|13.32|42.18
canada|alberta|mobile|Fido|2415|2023-10-01|31.21|137.81|82.06|11.45|58.25
canada|alberta|mobile|Freedom Mobile|3348|2023-10-01|28.71|95.73|58.12|11.3|53.54
canada|alberta|mobile|Rogers|2417|2023-10-01|51.51|217.54|126.67|16.97|56.91
canada|alberta|mobile|TELUS|2420|2023-10-01|40.23|212.98|101.68|12.26|38.6
canada|british-columbia|mobile|Bell|2410|2023-10-01|39.01|213.54|99.04|12.83|35.19
canada|british-columbia|mobile|Fido|2415|2023-10-01|19.47|120.18|59.23|10.07|36.64
canada|british-columbia|mobile|Freedom Mobile|3348|2023-10-01|26.81|101.93|60.62|11.54|29.29
canada|british-columbia|mobile|Rogers|2417|2023-10-01|40.86|223.88|121.19|15.91|35.76
canada|british-columbia|mobile|TELUS|2420|2023-10-01|43.73|208.56|106.91|13.2|35.24
canada|manitoba|mobile|Bell|2410|2023-10-01|35.7|213.99|101.06|11.99|44.46
canada|manitoba|mobile|Fido|2415|2023-10-01|50.32|143.12|102.06|15.49|95.41
canada|manitoba|mobile|Rogers|2417|2023-10-01|48.53|229.88|124.89|14.72|96.7
canada|manitoba|mobile|TELUS|2420|2023-10-01|47.07|174.85|107.72|12.31|77.15
canada|new-brunswick|mobile|Bell|2410|2023-10-01|16.47|192.23|83.31|7.34|53.29
canada|new-brunswick|mobile|Eastlink|3343|2023-10-01|14.12|112.11|47.97|9.69|51.01
canada|new-brunswick|mobile|Fido|2415|2023-10-01|33.06|124.38|72.64|8.65|73.57
canada|new-brunswick|mobile|Rogers|2417|2023-10-01|36.45|153.45|78.11|12.73|73.5
canada|new-brunswick|mobile|TELUS|2420|2023-10-01|13.25|168.11|82.67|7.02|74.48
canada|newfoundland-and-labrador|mobile|Bell|2410|2023-10-01|34.66|241.88|116.98|12.27|69.3
canada|newfoundland-and-labrador|mobile|Rogers|2417|2023-10-01|45.64|190.34|97.83|11.28|100.99
canada|newfoundland-and-labrador|mobile|TELUS|2420|2023-10-01|56.3|244.17|125.58|15.45|93.54
canada|nova-scotia|mobile|Bell|2410|2023-10-01|23.62|253.15|90.89|7.49|46.98
canada|nova-scotia|mobile|Eastlink|3343|2023-10-01|11.66|168.17|69.51|13.62|53.92
canada|nova-scotia|mobile|Fido|2415|2023-10-01|35.98|136.67|62.13|10.9|69.62
